Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Inbound,Label
796,26053,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
977,20375,17,2,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,229000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16,0,1000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
954,20612,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
893,15283,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
710,50057,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
443,44598,6,61,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,295081.9672131148,49180.32786885246,30.5,41.71930009000632,60.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,40,16393.442622950817,32786.885245901634,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,1,6,2,12,65535,42390,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
648,20978,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
648,47368,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
55101,443,6,737,4,0,129.0,0.0,46.0,6.0,32.25,18.87458608817688,0.0,0.0,0.0,0.0,175033.921302578,5427.408412483039,245.66666666666669,423.7750975851852,735.0,1.0,737.0,245.66666666666669,423.7750975851852,735.0,1.0,0.0,0.0,0.0,0.0,0.0,80,0,5427.408412483039,0.0,6.0,46.0,35.0,17.464249196572982,305.0,0,0,1,0,0,1,0,0,0.0,43.75,32.25,0.0,4,129,0,0,255,-1,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
657,32540,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
766,61262,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
807,8640,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
679,30113,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
576,61375,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
833,42734,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
557,13659,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
59959,443,6,249408,4,2,104.0,92.0,46.0,6.0,26.0,23.094010767585036,46.0,46.0,46.0,0.0,785.8609186553759,24.05696689761355,49881.6,92059.49184521932,212003.0,1.0,249408.0,83136.0,143953.342451643,249359.0,2.0,1.0,1.0,0.0,1.0,1.0,80,40,16.037977931742365,8.018988965871182,6.0,46.0,34.571428571428584,19.518001458970662,380.9523809523809,0,0,1,0,0,1,0,0,0.0,40.333333333333336,26.0,46.0,4,104,2,92,16310,130,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
610,46190,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
1004,2294,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
779,32083,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
759,17233,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
916,38838,17,2,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,229000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16,0,1000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
648,26235,17,2,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,229000000.0,1000000.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,28,0,1000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
680,21978,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
55166,443,6,30676999,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215634032520586,2045133.266666666,4219339.659504171,10223086.0,0.0,30655992.0,4379427.428571429,5462153.139336809,10244005.0,1.0,30655890.0,4379412.857142857,5462135.130160013,10244093.0,0.0,256,256,0.2607817016260293,0.2607817016260293,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,8,0,8,0,320,246,0,32,21064.666666666668,126.4370726224446,21159.0,20921.0,10197599.0,40518.25315829892,10223086.0,10150877.0,0,0
546,52052,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
807,1742,17,1,2,0,458.0,0.0,229.0,229.0,229.0,0.0,0.0,0.0,0.0,0.0,458000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,2000000.0,0.0,229.0,229.0,229.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,343.5,229.0,0.0,2,458,0,0,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
38783,443,6,21153,1,2,0.0,43.03080028687084,0.0,0.0,0.0,0.0,21.51540014343542,0.0,14.343600095623614,12.421922064534956,2207.839932625492,179.26190946140403,8322.401146583,13173.674828071618,21120.550355275598,1.3059548340827283,0.0,0.0,0.0,0.0,0.0,33.232032466277225,16.921971067221342,22.084381947143044,32.53798730035996,1.3059548340827283,32,86,47.88386265581483,131.3780468055892,0.0,21.51540014343542,8.606160057374169,11.784469992309468,200.09322133394943,0,0,0,0,0,1,1,0,2.694045165917272,10.75770007171771,0.0,14.343600095623616,1,0,2,43,429,190,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
55296,80,6,7123910,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.403723393646687,791545.6254340243,1401801.9902731436,4031864.146759475,0.8700209066118886,1.0,1.0,0.0,1.0,1.0,7068871.882564873,1009838.8403664106,1539363.5200711528,4031864.146759475,0.8700209066118886,64,256,0.2807446787293374,1.1229787149173496,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,4.0,0.0,0.0,0.0,2,0,8,0,8192,29200,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
59957,443,6,142886,16,16,1750.0562386334832,14751.35617801206,517.0,0.0,106.26744792599493,171.7803541818171,2920.0,0.0,895.7694939471547,997.4551597374956,115499.2740510831,230.9734222735355,4472.348800308343,11574.42683897831,40345.25146114856,1.0,142886.24006345973,9234.53374170802,16157.655832313822,43826.7782708703,1.0,102076.61629727794,6594.894466332752,16970.274458372685,51233.41513300209,1.0,354,354,115.48671113676774,115.48671113676774,0.0,2920.0,486.22005809629803,802.8418060869475,644746.0850218068,0,0,0,0,1,0,0,0,1.0,501.01847093657483,106.26744792599493,895.7694939471546,16,1750,16,14751,8192,120,14,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
55269,80,6,547899,13,13,1513.3822573168707,23738.8922433301,379.5246168139915,0.0,114.50869984617943,173.43281495407084,3223.6562935374563,0.0,1780.8087946203436,1320.063116017844,47335.94629026342,49.39541423511358,21175.845434086623,79357.4157301806,402895.3286170359,0.882721783539117,547899.7329364591,44520.19300340907,129200.79763555324,458221.63748837746,0.882721783539117,458566.5236936811,36424.423958047686,112972.54219068383,402895.3286170359,1.0,288,293,24.553837828056075,24.84157640705752,0.0,3223.6562935374563,917.179359779834,1245.2039015022622,1568385.7736296086,0,0,0,0,1,0,0,0,1.0,951.8684315663284,114.50869984617943,1780.8087946203436,13,1513,13,23738,8192,1892,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
80,59991,6,159,1,2,6.0,12.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,112815.81545898756,18802.63590983126,79.81713873490651,111.46426654634656,158.63427746981301,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20,40,6267.545303277087,12535.090606554175,6.0,6.0,6.0,0.0,0.0,0,0,0,0,0,1,1,0,2.0,8.0,6.0,6.0,1,6,2,12,238,16560,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
64066,4897,15,402711,5,0,129.39036932239486,8.57450079784542,24.23682629509011,20.508782469939927,22.372804382515017,2.1523871060011803,4.28725039892271,4.28725039892271,4.28725039892271,0.0,359.2803950952348,15.24383096621382,80542.28455460056,178278.9961816026,399218.8881986786,1.0,402711.42277300276,83641.63106907741,183115.5599145162,402700.50832698634,1.0932010956287546,0.09320109562875456,0.09320109562875456,0.0,0.09320109562875456,0.09320109562875456,116,3,14.496452408759732,0.7473785574540877,20.508782469939927,24.23682629509011,23.171670916475772,1.8190991204596958,35.50517928714459,0,0,0,0,0,0,0,0,0.0,27.033616069221736,22.372804382515017,4.28725039892271,5,129,0,8,1519,11,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,28521877,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4207317312303134,2592897.9708249643,4441609.623011949,9651797.179257447,0.5530974311199841,28521877.67907461,2592897.9708249643,4441609.623011949,9651797.179257447,0.5530974311199841,0.0,0.0,0.0,0.0,0.0,0,0,0.4207317312303133,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,0,0,0,-1,-1,0,0,3.0353982874133223,0.5773502691896257,3.5530974311199843,2.5530974311199843,9507288.33992744,144437.4673473546,9651797.179257447,9363455.130117029,0,0
54252,53,17,21213,2,2,89.04542482869003,173.32389706772372,44.522712414345015,44.522712414345015,44.522712414345015,0.0,86.66194853386186,86.66194853386186,86.66194853386186,0.0,12369.473390220573,188.57568366621635,7071.202328345338,12204.403670489715,21163.60698503601,1.1846609482068728,40.320935434276976,40.320935434276976,0.0,40.320935434276976,40.320935434276976,9.679064565723024,9.679064565723024,0.0,9.679064565723024,9.679064565723024,44,34,94.28784183310817,94.28784183310817,44.522712414345015,86.66194853386186,61.378406862151756,23.080610178695835,545.7682294062299,0,0,0,0,0,0,0,0,1.0,76.7230085776897,44.522712414345015,86.66194853386186,2,89,2,173,-1,-1,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
62906,53,17,20913,2,2,86.0,125.50636893083747,43.0,43.0,43.0,0.0,62.753184465418734,62.753184465418734,62.753184465418734,0.0,10111.857912223999,191.26864509344378,6971.075857063284,12059.206954173067,20895.840364072414,1.0,1.6872346278817725,1.6872346278817725,0.0,1.6872346278817725,1.6872346278817725,15.6999724895567,15.6999724895567,0.0,15.6999724895567,15.6999724895567,56,20,95.63432254672188,95.63432254672188,43.0,62.753184465418734,50.90127378616749,10.819264714270465,126.34203494352727,0,0,0,0,0,0,0,0,1.0,63.62659223270936,43.0,62.753184465418734,2,86,2,125,-1,-1,1,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
59675,103,6,661666,13,16,3745.356698776086,19983.983625205532,641.9744466346924,0.0,206.59654222237373,270.0319835342615,2759.0424562613684,0.0,1241.5848828115836,870.3492666640631,35783.26271963222,46.10447593495907,22845.34802378648,89352.24289308129,474661.5355497933,1.0,661666.6291835699,52979.932284871415,149241.76511075767,526908.369567248,1.0,551012.6290613757,35614.61979231585,122422.75054642526,479818.20799357444,1.0,303,356,21.009595098165192,25.094880836793884,0.0,2920.0,756.3363535212317,898.5628251848718,807574.3129622007,0,0,0,0,1,0,0,0,0.9351500629578439,781.7532841545664,206.59654222237373,1241.5848828115836,13,3745,16,19983,8192,1800,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
59443,443,6,222312,19,18,4238.27457767389,7576.815206948141,1255.386704419193,0.0,215.29058161806827,391.78913174917096,2868.51911176149,0.0,417.514230669336,754.4679723261219,53126.5258141609,170.50746588108592,6039.87911228253,14121.582704950652,45203.60049882312,0.8973600992591568,185475.72590079976,10044.947471491554,19310.24906878301,59454.00913688402,0.8973600992591568,183055.04764419913,10669.874849890535,18349.912930179235,47440.7192262762,1.0,434,406,88.02903927861855,82.47842660246738,0.0,2868.51911176149,304.05544822318916,591.1375391741444,349689.27722516825,0,0,0,0,1,0,0,0,0.0,312.15866320354104,215.29058161806827,417.514230669336,19,4238,18,7576,10348,255,16,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
52260,443,6,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,2,31,0,0,284,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
53720,53,17,45918,2,2,63.513784617709014,95.51378461770902,31.756892308854507,31.756892308854507,31.756892308854507,0.0,47.75689230885451,47.75689230885451,47.75689230885451,0.0,3463.890003218732,87.1125133629574,15306.138676876202,26509.113934145204,45916.22680755139,1.0,1.0,1.0,0.0,1.0,1.0,1.1892230772136272,1.1892230772136272,0.0,1.1892230772136272,1.1892230772136272,35,16,43.55625668147871,43.55625668147871,31.756892308854507,47.75689230885451,38.15689230885451,8.763560920082657,76.8,0,0,0,0,0,0,0,0,1.0,47.696115386068136,31.756892308854507,47.75689230885451,2,63,2,95,-1,-1,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
49528,443,6,162129,18,13,3060.8395914138528,11121.346847344777,807.2639038293033,0.0,161.61527542023347,275.59719933908195,1674.617469250088,0.0,821.7533142562895,657.9583584502951,86422.69362936202,195.40454873545934,5322.439463973262,12604.010923280715,45208.20194659383,0.7558955828888106,162129.87205895182,9408.333687453549,19961.962689771128,72692.25475925428,0.7558955828888106,96939.83806544096,8055.109149538645,14965.787586456436,36542.9813661137,1.0,609,440,113.77639958872852,81.6281491467308,0.0,1674.617469250088,423.0584800973183,576.2475126993139,332061.2094398533,0,0,0,0,1,0,0,0,0.0,436.23650641153057,161.61527542023347,821.7533142562895,18,3060,13,11121,29200,4984,6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
50815,53,17,20922,2,2,75.04413000469195,195.3971700422276,37.522065002345975,37.522065002345975,37.522065002345975,0.0,97.6985850211138,97.6985850211138,97.6985850211138,0.0,12923.731973113623,191.18789043386005,6974.1401651743845,12076.928832778392,20919.37636551846,1.0,2.0441300046919553,2.0441300046919553,0.0,2.0441300046919553,2.0441300046919553,1.0,1.0,0.0,1.0,1.0,38,38,95.59394521693004,95.59394521693004,37.522065002345975,97.6985850211138,61.59267300985311,32.96003744644034,1091.1547206756416,0,0,0,0,0,0,0,0,1.0,76.99084126231638,37.522065002345975,97.6985850211138,2,75,2,195,-1,-1,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
0,0,0,37939793,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172151720390877,2049174.1579304351,4008879.905954849,9714657.235883834,0.07441806504022785,37939793.81995538,2049174.1579304351,4008879.905954849,9714657.235883834,0.07441806504022785,0.0,0.0,0.0,0.0,0.0,0,0,0.5172151720390877,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,19,0,0,0,-1,-1,0,0,5.156977418699715,1.1646650608706364,6.776745804879316,4.0,9484942.066615941,247096.4528111727,9714657.235883834,9159044.40941215,0,0
34639,443,6,1,2,0,31.0,0.0,31.0,0.0,15.5,21.92031021678297,0.0,0.0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64,0,2000000.0,0.0,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,1,0,0,1,0,0,0.0,31.0,15.5,0.0,2,31,0,0,314,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
41393,201,6,31635,1,2,30.843447099422328,4.0230583173159555,15.421723549711164,15.421723549711164,15.421723549711164,0.0,2.0115291586579778,2.0115291586579778,2.0115291586579778,0.0,1214.183918955923,106.93362762223282,14213.250569041666,21119.009586902583,31634.225401002583,1.0,0.33525485977632963,0.33525485977632963,0.0,0.33525485977632963,0.33525485977632963,1.0,1.0,0.0,1.0,1.0,42,55,43.42777279046173,63.50585483177109,2.0115291586579778,15.421723549711164,10.05764579328989,7.3450659685090836,160.92233269263824,0,0,0,0,0,1,0,0,1.6647451402236704,12.572057241612361,15.421723549711164,2.0115291586579778,1,30,2,4,294,156,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
443,59671,6,1,3,0,62.23083616283487,0.0,31.0,0.23083616283487096,20.743612054278287,17.764585024126987,0.0,0.0,0.0,0.0,62230836.16283487,3000000.0,0.5,0.7071067811865476,1.0,0.0,1.0,0.5,0.7071067811865476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94,0,3000000.0,0.0,0.23083616283487096,31.0,23.30770904070872,15.384581918582565,237.01829372031182,0,0,1,0,0,1,0,0,0.0,31.076945387611623,20.74361205427829,0.0,3,62,0,0,114,-1,1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
56894,80,6,5476357,5,2,12.062557645866468,0.0,4.020852548622155,0.0,2.4125115291732935,2.202311641282493,0.0,0.0,0.0,0.0,2.217739856886179,1.2783412217129684,912726.1700724012,2217559.8991215047,5439197.6509161405,0.0,5476357.020434406,1369089.2551086014,2713463.7161227954,5439197.6509161405,0.0,1.0,1.0,0.0,1.0,1.0,141,69,0.9131008726521203,0.3652403490608481,0.0,4.020852548622155,1.5078197057333085,2.0809888972485586,6.46208445314275,0,0,0,0,1,0,0,0,0.0,1.7232225208380672,2.4125115291732935,0.0,5,12,2,0,15121,62308,2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
